location_name	top_category	latitude	longitude
Metro Mattress	Furniture Stores	42.773461	-73.894149
Burger 21	Restaurants and Other Eating Places	42.730519	-73.761872
Spirit Hallowen	Clothing Stores	42.711402	-73.820643
Cornerstone Christian Church	Religious Organizations	42.672897	-73.849298
Valvoline	Automotive Repair and Maintenance	42.743039	-73.761494
Almas Misioneras	Religious Organizations	42.679875	-73.842535
Patio Enclosures	Building Material and Supplies Dealers	42.726049	-73.856118
Colonie Youth Center Inc Sand Creek School	Child Day Care Services	42.706682	-73.799427
Ayelada	Restaurants and Other Eating Places	42.771558	-73.823476
Dollar Tree	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.733088	-73.854416
Michael's Barber Shop	Personal Care Services	42.786446	-73.943479
Gig Computers	Electronics and Appliance Stores	42.700711	-73.814188
Northeast Information Systems	Electronics and Appliance Stores	42.738602	-73.820835
Moroccan Tajine	Restaurants and Other Eating Places	42.770904	-73.82434
Shear Image	Personal Care Services	42.710708	-73.805286
Noble Nails & Spa	Personal Care Services	42.722938	-73.936223
George's Auto Glass & Uphlstrng	Automotive Repair and Maintenance	42.737118	-73.723181
Zoom Tan	Other Personal Services	42.727705	-73.761125
ProSource of Albany	Home Furnishings Stores	42.696617	-73.8242
Famiglia Salon	Personal Care Services	42.805093	-73.904979
Dollar Power	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.729814	-73.850237
Sams Pharmacy 10 6440	Health and Personal Care Stores	42.757902	-73.762734
Gwu Childcare Development Center	Child Day Care Services	42.657835	-73.766607
AAMCO Transmissions	Automotive Repair and Maintenance	42.686084	-73.796084
Harmon AutoGlass	Shoe Stores	42.814203	-73.939381
Rollarama	Other Amusement and Recreation Industries	42.774343	-73.936041
Hair Journeys	Personal Care Services	42.733915	-73.850897
Hollister	Clothing Stores	42.689114	-73.849827
Valero Energy	Gasoline Stations	42.699626	-73.821375
Speedway	Gasoline Stations	42.739602	-73.761697
Fantastic Sams	Personal Care Services	42.717517	-73.813119
Schott's Boxing	Other Amusement and Recreation Industries	42.688257	-73.794965
Grace Baptist Church Of Guilde	Religious Organizations	42.780156	-73.893908
Sake Bon	Restaurants and Other Eating Places	42.789098	-73.937053
Good Sheperd Lutheran Church	Religious Organizations	42.709932	-73.781192
Capital Region Ecumenical Organization Inc	Religious Organizations	42.666398	-73.78627
Uncle Rico's Pizza	Restaurants and Other Eating Places	42.816377	-73.890663
Best Fitness	Other Amusement and Recreation Industries	42.783979	-73.920433
Subs Ta Toot	Restaurants and Other Eating Places	42.774594	-73.700904
Girl Scouts of Northeastern New York	Clothing Stores	42.702358	-73.813567
Hindu Temple Society	Religious Organizations	42.701557	-73.775165
The Great Escape Room	Other Amusement and Recreation Industries	42.692449	-73.774191
