latitude	longitude	zipcode	category
40.939278	-73.891913	10701	G
40.969846	-73.883033	10701	K
40.969894	-73.846571	10710	SR
40.864783	-73.820373	10475	ER
40.943335	-73.743657	10543	SR
40.913678	-73.858571	10704	R
40.967651	-73.883999	10701	CC
40.8803	-73.841918	10466	K
40.897998	-73.854278	10466	ST
40.996804	-73.675412	10573	V
40.884168	-73.849631	10466	R
40.885188	-73.825515	10475	SR
40.927385	-73.853794	10704	AS
40.878124	-73.858771	10469	V
41.007945	-73.664563	10573	ER
40.993774	-73.668883	10573	SR
40.923789	-73.858544	10704	G
40.866242	-73.829557	10475	K
40.934633	-73.892414	10701	K
40.888734	-73.854829	10466	SR
40.91235	-73.839089	10550	X
40.927329	-73.85353	10704	M
40.95027	-73.744013	10543	SR
41.292344	-73.863168	10567	SR
40.874294	-73.825092	10475	CC
40.904336	-73.84472	10550	SR
40.971072	-73.889074	10701	ER
40.917562	-73.839837	10550	U
40.909441	-73.836012	10550	ST
40.875018	-73.851081	10469	ST
40.923753	-73.841406	10552	ER
40.933325	-73.897615	10701	K
40.967218	-73.884902	10701	CC
40.954878	-73.716797	10543	R
40.93486	-73.897927	10701	K
40.899778	-73.822532	10550	SR
40.911049	-73.831407	10550	M
40.870795	-73.846375	10469	R
40.934877	-73.898149	10701	SR
40.884632	-73.833115	10466	SR
40.891144	-73.858289	10466	K
40.919188	-73.843547	10550	SR
40.964038	-73.839576	10710	CC
41.002437	-73.661465	10573	CC
40.868258	-73.826567	10475	ST
40.877418	-73.859024	10469	V
40.970509	-73.836572	10710	ST
40.886642	-73.857571	10466	K
40.872474	-73.85043	10469	R
40.948868	-73.746834	10543	ST
41.002475	-73.667681	10573	ST
40.886712	-73.860236	10466	V
40.868754	-73.853005	10469	V
40.967216	-73.884913	10701	CC
40.892284	-73.857638	10466	ST
40.880958	-73.857757	10469	V
40.933853	-73.89205	10701	SR
40.956757	-73.736908	10543	G
40.867745	-73.828389	10475	ST
