occupation	latitude	longitude	zipcode

Gun_Post_Lanes	B	40.873029	-73.851965	10469

Windsor	C	40.863247	-73.827563	10475

GC_Warehouse_Building_Supplies	C	40.897697	-73.832079	10550

Dragon_China	B	40.903339	-73.865717	10704

RMA_Consulting	A	41.006387	-73.69021	10573

Amelia's_Bridal_Boutique	C	40.97191	-73.834865	10710

The_Lions_Showroom	C	40.951716	-73.727678	10543

Mclean_Ave_Bagel_Cafe	B	40.903417	-73.86691	10704

Baxter_Karate_Dojo	B	40.913037	-73.849969	10550

Happy_Corner_Day_Care_Center_Inc	A	41.002135	-73.67478	10573

Blood_Draw_Station	A	41.004465	-73.682753	10573

Elm_Street_Liquor_Store	C	40.933537	-73.891099	10701

Jonathan_A_Herbst_MD	A	41.004472	-73.672501	10573

ABC_Cakes	E	40.951832	-73.736309	10543

Miller's_Hobbies_Inc	C	40.951629	-73.734981	10543

Arrow_Cycle	C	40.890166	-73.859558	10466

Laconia_Daycare_and_Infant_Center	A	40.883718	-73.849208	10466

Memories_Lounge_&_Restaurant	B	40.869807	-73.8443	10469

M_&_P_Auto_Repair	D	41.00269	-73.664636	10573

CBLPath	A	41.006226	-73.688115	10573

Ej_Murray_Memorial_Skating_Center	B	40.952124	-73.85711	10710

Al's_Service_Station	D	41.007526	-73.662962	10573

Kennedy_Fried_Chicken	B	40.876593	-73.829596	10475

Eden_Roofing_&amp_Waterproofing	C	40.864462	-73.857114	10469

Port_Chester_Shopping_Center	C	40.993273	-73.673287	10573

The_UPS_Store	C	40.951764	-73.727677	10543

Mirage_Hair_Studio	B	40.908789	-73.875057	10704

Wallauer_Paint_&_Design	C	41.002924	-73.660888	10573

Family_School_32	A	40.963486	-73.843411	10710

Church_of_God	A	40.872366	-73.856262	10469

Blair_Barber_Shop	B	40.90581	-73.870862	10704

Midland_Avenue_Mini_Market	B	40.93527	-73.862854	10704

Blue_Door_Thrift_Shop	C	40.917841	-73.83712	10552

Ps_178_Dr_Selman_Waksman	A	40.875164	-73.833109	10475

Irv's_Mini_Mart	B	41.002534	-73.667821	10573

The_UPS_Store	C	40.903456	-73.86698	10704

Cafe_Hudson	B	40.935099	-73.903913	10701

3460_Bostongurmate_deli	B	40.876362	-73.847948	10469

Cortlandt_Farm_Market	C	41.292177	-73.86584	10567

Lulus_Holistic_Skincare	A	40.875331	-73.851248	10469

House_of_Flowers_of_Mamaroneck	C	40.950473	-73.733613	10543

Crompond_Chiropractic_Office_PC	A	41.292053	-73.88087	10567

Harbour_Fish_&_Company	C	40.94975	-73.733614	10543

Modell's_Sporting_Goods	C	40.983815	-73.826762	10710

ModTax_Bar	A	40.884574	-73.849319	10466

Canine_Kindergarten_Yorktown	C	41.288953	-73.842156	10567

Dees_Deli_&_Cafe	B	40.902983	-73.866061	10704

Xanadu_Wigs_and_Hair_Extensions	B	40.984589	-73.825203	10710

Sam's_Threading_&_Beauty_Salon	B	40.949731	-73.733576	10543

ProMaster_Body_Shop	D	40.934056	-73.894526	10701

Christ_Alive_Christian_Center	A	40.892148	-73.854047	10466

Bullseye_Glass_Resource_Center	C	40.952593	-73.738313	10543

River_Tides	C	40.973989	-73.887745	10701

RAIN_Boston_East_Neighborhood_Senior_Center	B	40.876166	-73.848481	10469

Executive_Central_Service	C	40.972058	-73.878906	10701

Laura_Mieszerski_MD	A	41.289865	-73.893833	10567

Southern_Westchester_Orthopedics	A	40.967641	-73.883984	10701

Van_Cortlandt_Dental_Care	A	40.904121	-73.867273	10704

Primerica	A	40.912524	-73.837011	10550

Uno_Chicago_Grill	B	40.98593	-73.824822	10710

The_Talbot_Fortune_Agency	A	40.950717	-73.732902	10543

Dunkin'	B	40.924159	-73.858392	10704

Central_Cigar_Lounge	B	40.95666	-73.841367	10710

YMCA	B	40.933325	-73.900264	10701

Living_Beauty_Hair_Salon	B	40.886141	-73.861067	10466

New_York_State_Department_of_Motor_Vehicles	A	40.93608	-73.900735	10701

CITGO	C	41.011643	-73.659873	10573

Adams_Joan_MD	A	40.949677	-73.848061	10710

Master_Keys_Unlimited	C	40.859132	-73.841571	10469

American_Eagle_Outfitters	C	40.928512	-73.854522	10704

Body_Cures	D	40.952686	-73.725716	10543

The_Willett_Insurance	C	41.008533	-73.661515	10573

Glamorous_Jewelers	C	40.950271	-73.734194	10543

Faith_Christian_Academy	A	40.882667	-73.84904	10466

La_Placita_Deli	B	40.913646	-73.837075	10550

Sal's_Pizzeria	B	40.950995	-73.735265	10543

Liberty_Pavers	C	40.920723	-73.837121	10552

Healthy_bodywork	B	40.981602	-73.830183	10710

CrossFit	B	40.955636	-73.870362	10710

Steve's_Desk	B	40.9111	-73.842415	10550

Dunkin'	B	40.890436	-73.849068	10466

Loong_Xin_Asian_cuisine	B	40.893546	-73.858679	10466

Carlo's_Restaurant	B	40.953399	-73.843723	10710

Golden_Krust_Caribbean_Bakery_and_Grill	B	40.892876	-73.857374	10466

Valvoline	D	40.914555	-73.850607	10704

New_York_Finest_Cleaning_Services	D	40.968021	-73.836904	10710

The_Geeks_Online	C	40.913025	-73.837524	10550

Sterling_Optical	A	40.926451	-73.853728	10704

USA_Martial_Arts	B	40.933018	-73.898925	10701

B_&_L_Auto_Sales	C	40.870603	-73.856242	10469

True_Value_Hardware	C	40.923452	-73.864759	10704

Mister_Chen	B	40.950898	-73.734145	10543

Tender_Care_Home_Care_Services	B	40.909806	-73.844985	10550

Ice_Cream_Factory	B	40.901143	-73.820523	10550

Gabrielli_Truck_Sales_Bronx	C	40.882145	-73.824186	10475

Stop_&amp_Shop	C	40.868681	-73.825498	10475

Mobil	C	40.928981	-73.848434	10704

Dyre_Fish_Market	B	40.888777	-73.831024	10466

Caparelli_Frank_Chirprctr	A	40.926616	-73.833171	10552

Advance_Auto_Parts	C	40.900315	-73.827913	10550

Ultimate_Spectacle_Boutique	A	40.972041	-73.881987	10701

Tile_And_Handyman_Service	C	41.009854	-73.659222	10573

Papyrus	C	40.964641	-73.856341	10710

Fez_Turkish_Meze	B	40.951999	-73.736848	10543

Little_Negril	B	40.87641	-73.847737	10469

Webster_Bank	C	40.971701	-73.835957	10710

Cortlandt_Towing	C	41.29264	-73.879073	10567

Texas_Chili_Restaurant	B	41.002335	-73.664467	10573

The_Dance_Conservatory	B	41.298681	-73.888364	10567

James_N_Benz_DC_PLLC	A	40.942356	-73.740354	10543

Center_For_Therapeutic_Massage	B	40.958172	-73.718689	10543

Daniel_Auto_Sales	C	40.962307	-73.839513	10710

Dogtopia	B	41.288714	-73.842147	10567

Sunoco	C	40.903561	-73.867333	10704

Bright_Printing	E	40.91878	-73.82118	10552

CURRY_HYUNDAI	C	41.30826	-73.876104	10567

First_Street_Car_Wash_&_Quick_Lube	D	40.907241	-73.847893	10550

Cruz_Mini_Mart	C	40.915823	-73.841775	10550

Gulf_Oil	C	41.304635	-73.879385	10567

Signature_Films	A	40.962095	-73.845633	10710

Rite_Aid	A	40.913116	-73.834872	10550

New_York_Presbyterian_Hudson_Valley_Hospital	A	41.292578	-73.892708	10567

I9_Sports	A	40.866933	-73.850487	10469

St_Casimir_School	A	40.93597	-73.891998	10701

BP	C	40.953881	-73.847364	10710

Stefanik_Park	B	40.936695	-73.885716	10701

Co_op_City_Pharmacy	A	40.864201	-73.82258	10475

Citibank	C	40.952446	-73.726173	10543

Panda_Chinese_Restaurant	B	40.912963	-73.833109	10550

Cindy's_Hair_Studio	B	40.949524	-73.733045	10543

St_Mary's_Hospital	A	40.973672	-73.881241	10701

Scotti's_Pizza	B	40.920215	-73.853798	10704

Family_Dental_Center	A	41.002769	-73.668272	10573

Church_of_Faith_Igreja_Da_Fe	A	40.916237	-73.850445	10704

Yonker's_Royal_Nail	B	40.914426	-73.859281	10704

Kneaded_Bread	E	41.004463	-73.659929	10573

The_Functional_Nutritioniste	A	41.263773	-73.883996	10567

Elena_Kochin_MS_RDN_CDN	A	40.958166	-73.718646	10543

Longfellow_Middle_School	A	40.896507	-73.829476	10550

Wakefield_Paint_Supply	C	40.897946	-73.854374	10466

Hvacr_solutions	A	41.003939	-73.671831	10573

Rich_Manor_Park	B	41.022676	-73.677939	10573

Ravi_Radhakrishnan_MD_Retina_Consultants_of_Westchester	A	40.925561	-73.835622	10552

Kidz_Korner_Of_Mamaroneck_Inc	A	40.960312	-73.731818	10543

McDonald's	B	40.928302	-73.896616	10701

JCPenney_Optical	A	40.864789	-73.82643	10475

Boulevard_Car_Wash	D	40.896929	-73.859374	10466

Imperial_Deli_Mart	B	40.919132	-73.849148	10704

Everyone's_Driving_School	C	40.869352	-73.843748	10469

Rancho_Grande	B	40.96159	-73.841169	10710

Living_Praise_Ministries	A	40.888592	-73.853616	10466

Frank's_Deli	B	40.917379	-73.843861	10550

The_Home_Depot	C	40.861332	-73.832629	10469

Sprint	C	41.004072	-73.660749	10573

Wake_Eden_Christian_Academy	A	40.890641	-73.839757	10466

KFC	B	40.931911	-73.895435	10701

Break_To_The_Border	D	40.905929	-73.871047	10704

Wells_Fargo	C	40.976236	-73.831254	10710

TGI_Fridays	B	40.928918	-73.850273	10704

Crazy_Lobster_&_Shellfish_Co	A	41.010906	-73.673064	10573

Glam_Squad_Beauty_Bar	B	40.890416	-73.858801	10466

D'Angelos	B	40.875193	-73.860376	10469

Chatsworth_Antiques_&_Consignments	C	40.94781	-73.744341	10543

Eddie_Williams_Park	B	40.904727	-73.837196	10550

Statewide_Ambulette_Service	A	40.923998	-73.84125	10552

Burke_Av_Bapt_Church	A	40.871094	-73.849354	10469

On_A_Roll_Deli_Inc	B	40.95337	-73.845104	10710

Paideia_School_24	A	40.949766	-73.873935	10701

Perfumania	A	40.928564	-73.854884	10704

Diamond_Wash_And_Lube	D	40.955287	-73.734261	10543

Genji_Sushi_Bars_Port_Chester	B	40.992423	-73.675451	10573

Five_Guys	B	40.982178	-73.824595	10710

Skin_Station_Yonkers	A	40.98205	-73.824687	10710

Skin_Station	B	40.982049	-73.82471	10710

Black_Rock_Truck_Group	C	40.94629	-73.880086	10701

Asbury_United_Methodist_Church	A	40.896309	-73.834594	10550

The_New_Jewish_Home_Sarah_Neuman_in_Westchester	B	40.944436	-73.74557	10543

Mount_Vernon_Day_Care_Center	A	40.907725	-73.833273	10550

Surgical_Auto_Repair	D	40.914169	-73.848217	10550

Joyful_Dragon	B	40.868873	-73.833769	10469

Tree_Removal	C	40.863593	-73.854574	10469

CKO_Kickboxing	B	40.97527	-73.831675	10710

North_Bronx_N_C_N_W_Cdc	A	40.889678	-73.859877	10466

Taco_Bell	B	40.964042	-73.838725	10710

Green_3_Coffee	B	40.928512	-73.854684	10704

Champion_Bakery	E	40.887842	-73.860095	10466

VSDC_VIP_Cleaning_Services	D	40.936504	-73.902591	10701

Gianna's	B	40.969857	-73.883343	10701

R_Michael_Koch_MD	A	41.292186	-73.89307	10567

Bloom_Hair	B	41.012659	-73.660149	10573

Revival_X	D	40.910639	-73.836407	10550

King_Street_School	A	41.020116	-73.66783	10573

Park_Kyung_S_MDS	A	40.9148	-73.833884	10550

Kay_Jewelers	C	40.864148	-73.827255	10475

Tiki_Food_Truck	C	40.903933	-73.867841	10704

Mazzei_Playground	B	40.862666	-73.858458	10469

Romantic_Depot_Bronx	C	40.888079	-73.828789	10466

Adams_St_Playground	B	40.910005	-73.829371	10550

Daniel_Warren_Elementary_School	A	40.956397	-73.720896	10543

Sleep_Number	C	40.962448	-73.856134	10710

Beyond_Costumes	C	40.943989	-73.88318	10701

Staples	C	40.953364	-73.851845	10710

Colony_Grill	B	41.000848	-73.661358	10573

Samuel_Schwartz_DC	A	41.037155	-73.676444	10573

Studio_Jewelers	C	40.866856	-73.825685	10475

Mattress_Firm	C	40.868927	-73.826102	10475

Quest_Diagnostics	A	40.911653	-73.839803	10550

Euroitalia_Pizza	B	40.975489	-73.833663	10710

SafeSplash_Swim_School_Port_Chester	B	40.995966	-73.672467	10573

Yonkers_Brewing_Co	D	40.934608	-73.902845	10701

Baskin_Robbins	B	40.97461	-73.832859	10710

JAG_ONE_Physical_Therapy	A	40.921299	-73.862083	10704

United_States_Postal_Service_(USPS)	C	40.876588	-73.846867	10469

Nimble_Thimble	C	41.013172	-73.658697	10573

AltoCredit_Advisors	A	40.897723	-73.857936	10466

Auto_Gadgets_Diagnostics_and_Electrical_Repairs	C	40.90425	-73.84474	10550

New_Yorker_Fried_Chicken	B	40.934676	-73.897689	10701

Extra_Space_Storage	C	40.869594	-73.834265	10469

HSBC_Bank	C	40.87642	-73.847445	10469

Borsella_&_Mastro	D	40.909764	-73.849541	10550

Southern_Westchester_Courier	C	40.903375	-73.866842	10704

D'Arrigo_And_Bonelli_DDS	A	40.859682	-73.843376	10469

BK_Soul_Food_and_Catering	B	40.913935	-73.854394	10704

Dennis_Gladwell	B	40.971358	-73.835127	10710

Duarte's_Deli	B	40.930752	-73.891893	10701

La_Placita_Del_Pueblo_Deli	B	40.928924	-73.894166	10701

Icing	C	40.864417	-73.826984	10475

Chase	C	40.950353	-73.734263	10543

Angel's_End_Deli	B	40.895956	-73.828211	10550

Primerica	A	40.88952	-73.82976	10466

Roboss_Appliance_Services	C	40.879068	-73.853163	10469

Sazon_CentroAmericano	B	40.934669	-73.892488	10701

CVS	A	40.976025	-73.831375	10710

Donald_Wallerson_MD	A	40.859858	-73.842738	10469

St_Marks_Episcopal_Church	A	40.931085	-73.898925	10701

Pizol_Brazilian_Jiu_Jitsu_Academy	B	41.001676	-73.662951	10573

Gothic_Cabinet_Craft	C	40.972649	-73.835535	10710

Westchester_Italian_Bakery	E	40.954452	-73.738649	10543

Westcop_Port_Chester_Head_Start_Therapeutic	A	41.002631	-73.669807	10573

Old_7Th_Ave_Playground	B	40.907787	-73.83836	10550

Miledy_Beauty_Salon	B	40.93797	-73.893659	10701

Jackson_Hewitt_Tax_Service	A	40.870001	-73.827847	10475

Community_Memorial_Baptist_Church	A	40.931107	-73.893192	10701

Pay-O-Matic	C	40.880899	-73.838193	10475

Clip_Joint	B	40.948804	-73.738471	10543

Tony's_Auto_Repair	D	40.988702	-73.668315	10573

Lusitania_Seafood_Restaurant	B	40.947763	-73.875867	10701

Imperial_Restaurant	B	40.862202	-73.857465	10469

Boston_Road_Meat_Market	C	40.875945	-73.850442	10469

Edgewood_Park	B	40.991147	-73.664698	10573

K_a_p_Afterschool_Program_&_Summer_Camp	A	40.938725	-73.895328	10701

Finish_Line	C	40.92845	-73.855764	10704

Creating_Smiles	A	40.87143	-73.83096	10475

Yonkers_Animal_Hospital	A	40.953921	-73.872899	10701

Sunshine_Specialties_Distributors	B	40.891552	-73.824288	10550

Lin_Fruits_&_Vegetables	C	40.886228	-73.848191	10466

O'Boyle_Park	B	40.926294	-73.903356	10701

Westchester_Neurological_Consultants	A	40.967661	-73.883978	10701

Kara_Dental_Group	A	41.000373	-73.664495	10573

Bauer_Alan_J_DMD	A	40.92789	-73.854497	10704

Great_Wall_Chinese_Restaurant	B	40.935492	-73.862125	10704

Champion_Auto_Sales_Of_The_Bronx	C	40.882632	-73.825495	10475

CR_Power_Equipment	C	41.00395	-73.660832	10573

Westchester_Massage_Therapy	B	40.927275	-73.8078	10552

En_Lai_Chinese_Restaurant	B	40.944252	-73.896725	10701

PhysicianOne_Urgent_Care	A	40.940191	-73.743797	10543

Swanson_Roger_C_Vet	A	41.29232	-73.895407	10567

AutoZone	C	40.873301	-73.852711	10469

Spencer's	C	40.864199	-73.82747	10475

Team_Jeweler	C	40.913483	-73.83703	10550

CVS	A	41.001815	-73.681848	10573

Asi_Es_Columbia_Bakery_Restaurant	B	41.004185	-73.660627	10573

Boost_Mobile	C	40.934192	-73.897538	10701

Rebel_Greens	B	41.279377	-73.902907	10567

Pandora	C	40.864011	-73.827355	10475

Yonkers_Fire_Department_Station_7	A	40.919504	-73.868708	10704

US_1_Brushless_Carwash	D	40.995465	-73.671805	10573

Hyeeun_Kwon_MD	A	41.002771	-73.684435	10573

Dire_Leonard_MD	A	40.959437	-73.736899	10543

Bioreference_Lab	A	40.997485	-73.665602	10573

Rice_Star	B	40.982114	-73.824648	10710

Zara	C	40.928452	-73.854184	10704

Oakview_Prep_School_Of_Sda	A	40.935316	-73.890042	10701

Smoke_Depot_Yonkers	C	40.923779	-73.85853	10704

130_America_Food_Center	C	40.905435	-73.840569	10550

Siren	C	40.950078	-73.734025	10543

Hash_O_Nash	B	40.952425	-73.73631	10543

Family_Pizza_Restaurant	B	40.87907	-73.837789	10469

Esther_Gaillard_Keller_Willams_Realty	C	40.859724	-73.842723	10469

PetSmart	C	40.9809	-73.827236	10710

Untouchables_Barbershop	B	40.952057	-73.843974	10710

Ki_Power_Martial_Arts	B	40.85996	-73.855093	10469

Boost_Mobile	C	40.933428	-73.897687	10701

Panda_Chinese_Kitchen	B	40.914573	-73.858782	10704

Hand_and_Stone	B	40.951694	-73.735219	10543

New_York_City_Fire_Department_Battalion_15_Ladder_39_Engine_63	A	40.893001	-73.855346	10466

Chiropractic_Rehabilitation_Source	A	40.969877	-73.883362	10701

Hollow_Brook_Golf_Club	B	41.323713	-73.892174	10567

Blind_Brook_High_School	A	41.031801	-73.67463	10573

Harvey_L_Shuster_DDS	A	41.004573	-73.682902	10573

Yonkers_Gardens_Center_for_Nursing_and_Rehabilitation	A	40.929807	-73.897867	10701

Bruno_M_Ponterio_Ridge_Street_School	A	41.030587	-73.682154	10573

Stellas_Pizza	B	41.332519	-73.875759	10567

Mclean_Plaza	C	40.909149	-73.876267	10704

Thomas_A_Edison_School	A	41.008481	-73.660175	10573

Adamas_Barber_Shop	B	40.885935	-73.84846	10466

Music_Together_Music_Road_Classes	A	40.934332	-73.901503	10701

Good_Vibes	B	40.897008	-73.854924	10466

Ps_111_Seton_Falls	A	40.88436	-73.839241	10466

Archdioces_Of_NY	A	40.929803	-73.86371	10704

ConocoPhillips	C	40.904302	-73.867775	10704

CARQUEST_Auto_Parts	C	41.002938	-73.666766	10573

Rite_Aid	A	40.870329	-73.828247	10475

Capri_Iv_Deli	B	40.869833	-73.828112	10475

Smith_Cairns_Ford	C	40.932849	-73.854534	10704

Kennedy_Fried_Chicken	B	40.870659	-73.84627	10469

Victor_Oelbaum_&_Associates	A	40.860707	-73.843542	10469

S_&_W_Automotive	D	40.94698	-73.876664	10701

Dunkin'	B	40.894185	-73.823721	10550

Kaufman_Edward_DDS	A	40.956323	-73.842077	10710

Gospel_of_Saint_Luke_Pentecostal_Holy_Church	A	40.886033	-73.850451	10466

Jiccprplus	A	40.912796	-73.837975	10550

National_Gear_&_Piston	D	40.90585	-73.834385	10550

Kingston_Tropical_Bakery	E	40.888654	-73.859692	10466

Dominicks_Pizzeria	B	40.865631	-73.858101	10469

Y_Cop_Of_Mount_Vernon_Inc	A	40.918311	-73.829213	10552

M_&_B_Auto_Repairs	D	40.882392	-73.826336	10475

Its_our_time_automotive	D	40.883495	-73.829218	10475

Fresh_To_Go_Gourmet_Deli	B	41.291847	-73.876715	10567

Greater_Centennial_AME_Zion_Church	A	40.903127	-73.838202	10550

Port_Chester_Animal_Hospital	A	41.008991	-73.656963	10573

Lili_Kung_MD_Mamaroneck_Medical	A	40.959452	-73.736901	10543

Bronxville_Field_Club_Pro_Shop	C	40.930392	-73.821808	10552

Walgreens	A	40.886063	-73.861904	10466

Cdm_International_Beauty_Salon	B	41.29184	-73.87649	10567

Domino's_Pizza	B	40.979228	-73.831186	10710

La_Lanterna_Restaurant_&_Caffe	B	40.975914	-73.868148	10710

Mount_Vernon_Barbell	B	40.910224	-73.850645	10550

Subway	B	40.890463	-73.849152	10466

Blue_Sky_nails&_spa	B	40.914468	-73.859262	10704

Starbucks	B	40.92823	-73.855722	10704

Alfredo's_Pizza	B	40.911128	-73.837289	10550

Avenue_Deli_Grocery	B	40.93509	-73.88214	10701

Lasser_Michael_G_MD	A	41.289854	-73.89384	10567

Beauty_Cafe	B	40.925324	-73.836613	10552

Chase	C	40.86734	-73.827218	10475

Katz_Jerome_A_Dntst	A	40.948668	-73.739527	10543

Hair_Dimension	B	40.9533	-73.851564	10710

Dunkin'	B	40.862338	-73.84385	10469

Margarita_Unisex	B	40.888126	-73.847144	10466

Hemisphere_Novelties	C	40.944165	-73.881042	10701

Westchester_Allergy_Asthma_and_Immunology	A	40.971476	-73.835062	10710

BP	C	40.910956	-73.845427	10550

96_Oregon_Road	C	41.311402	-73.906952	10567

Xin_Hi	B	40.870505	-73.828976	10475

Pure_Hair_Design	B	40.913712	-73.856877	10704

Evelyn's_Beauty_Salon	B	40.870895	-73.843097	10469

Alpha_and_Omega_Driving_School	C	40.875528	-73.85028	10469

Marano_Christopher_DDS	A	40.950927	-73.729766	10543

Urbana_Creations_Unisex_11	B	40.884418	-73.849456	10466

U.S._Polo_Assn.	C	40.863515	-73.827767	10475

Bronley_Glenn_I_PHD	A	41.292055	-73.880903	10567

Rincon_Latino_Restaurant	B	40.897387	-73.854828	10466

The_Original_Blue_Cantina_Restaurant	B	40.909609	-73.844312	10550

Winged_Foot_Golf_Club	A	40.962528	-73.75442	10543

Precise_Auto_Detailing_&_Tinting	C	40.935839	-73.886231	10701

Douglas_Senderoff_MD_FACS_Plastic_Surgeon	A	41.004559	-73.68287	10573

Sherwin-Williams	C	40.869303	-73.831471	10475

Plates_&_Licenses	A	40.925412	-73.836831	10552

Scriptx	A	40.93447	-73.897541	10701

El_Marinero	B	40.928424	-73.896124	10701

Mingles_Express_Grill	B	40.883865	-73.831887	10475

Crescent_Pl_Reform_Church	A	40.916326	-73.850239	10704

Ozzies_ice_cream_&_things	B	40.909126	-73.845863	10550

Spiegel_Edward_F_DDS	A	40.968219	-73.884159	10701

Weekend_Gifts	C	40.911406	-73.836778	10550

Community_Apostolic_Church	A	40.910219	-73.830244	10550

B_&_A_Automotive_Service_Center	D	40.952674	-73.736576	10543

Hudson_Park_South	C	40.936464	-73.902615	10701

Salvation_Army_Family_Store	C	41.001424	-73.662996	10573

That_Discount_Place	C	41.002695	-73.665366	10573

Auntie_Anne's	B	40.864366	-73.827501	10475

Lumber_Liquidators	C	40.942809	-73.880379	10701

Woychowski_Bernard_PHD	A	41.013532	-73.678381	10573

Midland_Truck_&_Auto_Parts	C	40.989545	-73.670484	10573

Bramex_Auto_Spa	D	41.004288	-73.659204	10573

Le_Del's	B	40.926118	-73.839004	10552

The_Church_of_God_of_Prophecy	A	40.907975	-73.829643	10550

JJ_Beauty_Salon	B	40.889625	-73.859188	10466

Kitchen_Cabinetry_By_Fuhrmann	C	40.954146	-73.735243	10543

Astro_Care_Medical_PC	A	40.899546	-73.858403	10466

Broadview_Senior_Living_at_Purchase_College	B	41.051385	-73.689663	10573

Favored_Beauty_Salon_&_Variety	B	40.890255	-73.859355	10466

Garvey_School	A	40.877851	-73.832736	10475

Unitex_Textile_Rental_Services	C	40.908589	-73.850717	10550

Tony_&_Son's_Autobody	D	40.957336	-73.737564	10543

Werlinich_Asset_Management_L_L_C	A	41.019846	-73.683027	10573

T-Mobile	C	40.974784	-73.832694	10710

Kennedy_Fried_Chicken	B	40.888124	-73.859962	10466

Rincon_Paisa_Restaurant	B	41.002921	-73.661694	10573

Pearlcare_Medical_Staffng	A	40.952058	-73.736624	10543

Saltaire_Oyster_Bar_and_Fish_House	B	41.001991	-73.661012	10573

360_American_Grille	C	40.951529	-73.735914	10543

230_Deli	B	40.891508	-73.858728	10466

Andrus_Julia_Dyckman_Memorial	A	40.975683	-73.880322	10701

Richardson's_Shotokai_Kan_Karate_DO	B	40.912955	-73.833367	10550

Men's_World_Hairstylist	B	40.953393	-73.843854	10710

Fred_Astaire_Dance_Studio_Mamaroneck	B	40.950656	-73.729144	10543

Da'Vine_Wines	C	40.913374	-73.849426	10550

C_Andrew_Salzberg_MD	A	41.292637	-73.893652	10567

Ocean_Q_Nails	B	40.971471	-73.835044	10710

La_Poblanita	B	41.004843	-73.665462	10573

Romantic_Depot_Yonkers	C	40.964805	-73.839143	10710

Alamo	B	40.915319	-73.837689	10550

A_&_E_Stores	C	40.868319	-73.824926	10475

Invicta_Store_at_Bay_Plaza	C	40.864127	-73.827519	10475

Ryder	C	40.971173	-73.867692	10710

Harrison_Avenue_Dental_Associates	A	40.958153	-73.718671	10543

Westchester_Dermatology_Center	A	40.861844	-73.842759	10469

Maria_A_Branca_DPM_PC	A	40.934991	-73.8591	10704

Alessi_Equipment	C	40.896825	-73.827365	10550

Palace_Liquor_&_Wine_Store	C	40.876523	-73.828826	10475

Nala's_African_Hair_Braiding	B	40.894559	-73.857057	10466

Our_Lady_of_Mercy_Medical_Center	A	40.893734	-73.861113	10466

Sherwin-Williams	C	40.991482	-73.670688	10573

Jackson_Hewitt_Tax_Service	A	40.897787	-73.855227	10466

The_Garvey_School	A	40.877946	-73.832956	10475

G&M_Coffee_Shop	B	40.922817	-73.863804	10704

McDonald's	B	40.994582	-73.673461	10573

House_Of_Ink	B	40.916559	-73.812235	10552

Paxos_Grill_Cafe	B	40.934109	-73.899342	10701

Smashburger	B	41.307692	-73.875317	10567

Cook_&_Bake_Center	B	40.95137	-73.737062	10543

Dollar_Tree	C	40.870333	-73.82935	10475

Yummy_Yummy_Chinese_Restaurant	B	40.948473	-73.896572	10701

Endodontics_of_Westchester_Shore	A	40.956242	-73.732016	10543

Capriccio_Italian_Deli_and_Meat	B	40.91307	-73.857956	10704

Elegancia_Beauty_Salon	B	41.00375	-73.663239	10573

Ralph's_Italian_Ices_&_Ice_Cream	B	40.952202	-73.73583	10543

Phipps_Community_Development_Corporation	A	40.891478	-73.838717	10466

Bridge_Church_MV	A	40.911776	-73.83529	10550

Golden_Krust_Caribbean_Bakery_and_Grill	B	40.910065	-73.83627	10550

L'image_Salon	B	40.952686	-73.725703	10543

Selected_Estates_of_Europe	C	40.947221	-73.746921	10543

Footaction	C	40.933489	-73.897868	10701

Kam_Fung_Chinese_Restaurant	B	40.933815	-73.891805	10701

Simply_Skin_Laser_Medispa	B	40.924663	-73.85781	10704

DB_Tech_Enterprises	C	40.882579	-73.822192	10475

New_Testament_Church_of_God	A	40.905929	-73.831459	10550

Cocucci_Hugo_Obgyn	A	40.968222	-73.884183	10701

La_Pizzeria_del_Sabor	B	40.934879	-73.89503	10701

Nelson_R_Mandela_Dr_Hosea_Zollicoffer_High_School	A	40.916868	-73.838053	10550

202_Car_Care_Inc_3451_Crompond_Rd	D	41.290545	-73.833942	10567

Manhattan_Driving_School	C	40.903525	-73.866301	10704

Port_Chester_Coach_Diner	B	40.994917	-73.672734	10573

Maver_Designs	C	40.941473	-73.747309	10543

Arabesque_Recordings	C	41.051322	-73.688144	10573

Journeys	C	40.863638	-73.827702	10475

The_Alamo	B	40.915318	-73.8377	10550

Ridgewood_Savings_Bank	C	40.909033	-73.875599	10704

Jackie's_Flowers_&_Gifts	C	40.933825	-73.891888	10701

Metro_North_Portchester	E	41.002041	-73.663732	10573

